listing_id,num_beds,num_baths,lat,lng,property_type_apartment,property_type_bungalow,property_type_cluster_house,property_type_condo,property_type_conservation_house,property_type_corner_terrace,property_type_executive_condo,property_type_hdb,property_type_land_only,property_type_landed,property_type_semi_detached_house,property_type_shophouse,property_type_terraced_house,property_type_townhouse,property_type_walk_up,tenure_nan,tenure_freehold,tenure_99-110_year,tenure_999+year,size_sqft,dist_to_nearest_important_mrt_rounded,price,built_year,property_type,tenure
393477,5.0,4.0,1.3287735,103.8056153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3090.0,1,4179000,2009.0,landed,99-year leasehold
570007,2.0,2.0,1.3306509,103.7670572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,872.0,2,1648500,2024.0,condo,999-year leasehold
809269,3.0,3.0,1.3271094,103.7964042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1119.0,2,2940300,2022.0,condo,99-year leasehold
332016,1.0,1.0,1.36597045,103.8702867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517.0,2,965000,2021.0,condo,99-year leasehold
610083,3.0,3.0,1.35112195,103.6966883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1313.0,5,1260000,2000.0,executive condo,99-year leasehold
514965,4.0,2.0,1.395536,103.8876106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1356.0,1,813800,2003.0,hdb,99-year leasehold
779492,4.0,2.0,1.3870021,103.7634079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1399.0,2,787500,2001.0,hdb,
684022,3.0,2.0,1.30889935,103.7836397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,1,932400,2017.0,hdb,99-year leasehold
740800,3.0,2.0,1.30481515,103.9186015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1290.0,3,819000,1975.0,hdb,99-year leasehold
465821,5.0,5.0,1.2481118,103.8406065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000.0,3,22890000,2010.0,bungalow,103-year leasehold
306635,3.0,2.0,1.33169695,103.8578395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1109.0,1,651000,1988.0,hdb,99-year leasehold
416591,3.0,3.0,1.3157947,103.8320963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1249.0,1,3779000,2022.0,condo,freehold
111677,3.0,2.0,1.39160995,103.8805284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1011.0,2,672000,2018.0,hdb,99-year leasehold
200752,3.0,3.0,1.3521534,103.927942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,915.0,1,1260000,2018.0,condo,99-year leasehold
145704,3.0,2.0,1.3321734,103.7241946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1324.0,2,1428000,2016.0,executive condo,99-year leasehold
362937,2.0,1.0,1.319516,103.8809737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,797.0,1,1281000,2017.0,condo,99-year leasehold
245862,2.0,2.0,1.3760309,103.7710916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,786.0,4,399000,1988.0,hdb,
902483,2.0,2.0,1.39763685,103.9176574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,829.0,3,1047900,2014.0,executive condo,99-year leasehold
756546,4.0,7.0,1.3804543,103.9458545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5990.0,4,6384000,,semi-detached house,999-year leasehold
525107,3.0,2.0,1.33869315,103.8717495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,958.0,1,1998200,2024.0,condo,99-year leasehold
915949,4.0,5.0,1.3101838,103.8359137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2368.0,0,6195000,2025.0,condo,freehold
509990,2.0,1.0,1.304855,103.7737763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,657.0,1,1633800,2023.0,condo,99-year leasehold
319684,3.0,2.0,1.4292403,103.849496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1108.0,7,491400,1988.0,hdb,
563836,5.0,4.0,1.3080119,103.7673182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1690.0,1,3059700,2025.0,condo,99-year leasehold
297761,4.0,2.0,1.3840211,103.746355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1538.0,1,770700,1993.0,hdb,
475668,5.0,6.0,1.3544038,103.8653864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5324.0,1,5985000,,terraced house,freehold
646701,3.0,2.0,1.34931315,103.7573411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1065.0,1,546000,1985.0,hdb,99-year leasehold
635469,5.0,3.0,1.30640765,103.9327896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3400.0,3,6825000,1970.0,semi-detached house,freehold
413056,3.0,2.0,1.3321734,103.7241946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1087.0,2,1554000,2016.0,executive condo,99-year leasehold
510133,3.0,2.0,1.30835505,103.7852237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,1,924000,2013.0,hdb,99-year leasehold
778326,3.0,3.0,1.3707978,103.9469571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1302.0,3,2310000,2026.0,condo,99-year leasehold
315467,3.0,2.0,1.3983307,103.8790664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,2,609000,2016.0,hdb,99-year leasehold
979139,3.0,2.0,1.3510536,103.9338367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,689.0,1,409500,1986.0,hdb,99-year leasehold
212589,5.0,4.0,1.39704825,103.8939333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1690.0,1,2612400,2017.0,executive condo,99-year leasehold
609520,3.0,3.0,1.436395,103.8384005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1658.0,6,869400,1985.0,hdb,
856631,2.0,2.0,1.3124025,103.8411716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,689.0,0,1785000,2023.0,condo,99-year leasehold
462198,2.0,2.0,1.37127495,103.8591843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,882.0,2,441000,1980.0,hdb,99-year leasehold
400558,5.0,4.0,1.3186848,103.843503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,1,7014000,,terraced house,freehold
312102,3.0,3.0,1.32321315,103.7710863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1582.0,2,1134000,1985.0,hdb,99-year leasehold
136613,3.0,2.0,1.3964192,103.7511057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1194.0,0,596400,1996.0,hdb,
775000,2.0,2.0,1.31208845,103.8971702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,700.0,1,399000,1976.0,hdb,99-year leasehold
197774,5.0,6.0,1.3614485,103.8562891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2750.0,1,7140000,1978.0,semi-detached house,freehold
884705,1.0,1.0,1.3027702,103.8694351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,560.0,1,1680000,2023.0,condo,99-year leasehold
379231,3.0,2.0,1.3572912,103.7615246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,947.0,2,1773300,2022.0,condo,freehold
870692,5.0,4.0,1.3005809,103.8993936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2142.0,2,5953500,2024.0,condo,freehold
474941,3.0,2.0,1.31370335,103.8960673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,989.0,1,607800,1976.0,hdb,99-year leasehold
751651,1.0,1.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,527.0,1,1811200,2025.0,condo,freehold
858879,1.0,1.0,1.31735885,103.8380291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.0,1,1344000,2022.0,condo,freehold
315630,2.0,2.0,1.4175065,103.8323245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,721.0,5,512400,2018.0,hdb,99-year leasehold
897050,2.0,1.0,1.3404645,103.8837331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,657.0,2,1260000,2026.0,condo,99-year leasehold
444912,2.0,2.0,1.3306509,103.7670572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,700.0,2,1362900,2024.0,condo,999-year leasehold
959350,3.0,3.0,1.3164867,103.8574675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1152.0,0,2292200,2023.0,condo,freehold
257822,3.0,2.0,1.3260123,103.8500626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1152.0,1,2625000,2024.0,condo,freehold
166768,3.0,2.0,1.39187155,103.8846161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1216.0,1,682500,2002.0,hdb,99-year leasehold
986872,3.0,2.0,1.37747295,103.8912765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1119.0,1,577500,1989.0,hdb,99-year leasehold
120806,5.0,4.0,1.3005809,103.8993936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2142.0,2,5477800,2024.0,condo,freehold
372289,3.0,2.0,1.40592365,103.9104187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,2,699300,2016.0,hdb,99-year leasehold
520418,1.0,1.0,1.3271094,103.7964042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,474.0,2,1360100,2022.0,condo,99-year leasehold
148740,3.0,3.0,1.35516795,103.9296507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1066.0,1,1510900,2020.0,condo,99-year leasehold
686685,5.0,5.0,1.37138015,103.8325961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2600.0,0,5964000,1988.0,semi-detached house,freehold
284651,3.0,3.0,1.3271094,103.7964042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1119.0,2,2831800,2022.0,condo,99-year leasehold
515188,3.0,2.0,1.44476015,103.8318794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,5,656200,2017.0,hdb,99-year leasehold
721051,5.0,5.0,1.3124025,103.8411716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1819.0,0,4519200,2023.0,condo,99-year leasehold
794407,4.0,3.0,1.3523793,103.6967059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1153.0,6,1048800,2017.0,executive condo,99-year leasehold
832258,2.0,2.0,1.3164867,103.8574675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1130.0,0,2363600,2023.0,condo,freehold
116929,4.0,4.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2056.0,1,6603300,2025.0,condo,freehold
629192,2.0,2.0,1.35025705,103.7566573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,785.0,1,420000,1985.0,hdb,99-year leasehold
853867,5.0,6.0,1.3342095,103.8065763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2,9429000,,semi-detached house,freehold
859605,3.0,2.0,1.34805165,103.9555902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1302.0,2,630000,1988.0,hdb,
693729,6.0,7.0,1.2411094,103.8361612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7432.0,3,16800000,2016.0,bungalow,99-year leasehold
790402,3.0,4.0,1.2963944,103.8910139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1399.0,2,3913200,2024.0,condo,freehold
684918,4.0,4.0,1.3454601,103.7695009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1410.0,2,2752300,2024.0,condo,99-year leasehold
212892,3.0,2.0,1.2985638,103.8844079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1184.0,2,3066000,2016.0,condo,freehold
786929,4.0,3.0,1.3923914,103.7443826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1636.0,1,798000,1995.0,hdb,
337815,1.0,1.0,1.28099045,103.8527405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,689.0,0,1491000,2008.0,condo,99-year leasehold
556491,3.0,2.0,1.35777425,103.8707064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,1,577500,1984.0,hdb,99-year leasehold
734954,3.0,2.0,1.4209385,103.8361094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1119.0,5,522900,1986.0,hdb,99-year leasehold
570841,3.0,2.0,1.31730585,103.8326075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1227.0,1,3570000,2025.0,condo,freehold
536310,2.0,2.0,1.36679605,103.8865754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,646.0,2,1291500,2023.0,condo,99-year leasehold
514638,1.0,1.0,1.30406545,103.8489144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.0,0,1365000,2008.0,condo,freehold
951482,2.0,2.0,1.3275507,103.9235391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,732.0,2,577500,2016.0,hdb,99-year leasehold
666022,2.0,2.0,1.2963944,103.8910139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,689.0,2,2119300,2024.0,condo,freehold
556260,2.0,2.0,1.3399244,103.7407167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,721.0,1,420000,1982.0,hdb,99-year leasehold
742016,3.0,2.0,1.2985638,103.8844079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1378.0,2,3849300,2016.0,condo,freehold
425494,3.0,2.0,1.3910774,103.8808832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1011.0,2,603800,2018.0,hdb,99-year leasehold
142470,3.0,2.0,1.3348851,103.9117342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,904.0,0,493500,1987.0,hdb,99-year leasehold
652136,3.0,2.0,1.28617715,103.83955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1141.0,1,2730000,2025.0,condo,99-year leasehold
489325,6.0,4.0,1.3562233,103.8322278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000.0,1,12810000,2007.0,bungalow,freehold
764304,4.0,3.0,1.4472921,103.8283833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1152.0,5,1260000,2023.0,executive condo,99-year leasehold
929189,4.0,3.0,1.4446778,103.8311689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1399.0,5,1764000,2026.0,executive condo,99-year leasehold
742571,2.0,2.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,807.0,1,2787800,2025.0,condo,freehold
638371,3.0,2.0,1.3027702,103.8694351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1141.0,1,3360000,2023.0,condo,99-year leasehold
802295,4.0,3.0,1.3131859,103.8996932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1227.0,1,2605300,2025.0,condo,freehold
564527,1.0,1.0,1.3004468,103.8459094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,560.0,0,1365000,2014.0,apartment,99-year leasehold
227598,3.0,2.0,1.38122065,103.8801741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,914.0,1,519800,2004.0,hdb,99-year leasehold
421444,6.0,9.0,1.3870489,103.872999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4352.0,2,9166500,,bungalow,999-year leasehold
319821,2.0,2.0,1.3159611,103.836848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667.0,0,2047500,2023.0,condo,freehold
530048,3.0,2.0,1.3027702,103.8694351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1249.0,1,3780000,2023.0,condo,99-year leasehold
815719,3.0,3.0,1.3859375,103.8344657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000.0,2,2415000,2026.0,condo,99-year leasehold
861524,3.0,2.0,1.3359523,103.9389363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1238.0,1,774900,2000.0,hdb,99-year leasehold
813569,3.0,3.0,1.2980308,103.7663779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1206.0,2,1701000,1998.0,condo,99-year leasehold
368146,3.0,2.0,1.3707978,103.9469571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1066.0,3,1942500,2026.0,condo,99-year leasehold
903275,1.0,1.0,1.36483865,103.7641702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,517.0,2,819000,2016.0,condo,99-year leasehold
836236,3.0,2.0,1.4180438,103.8405602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1119.0,5,525000,1988.0,hdb,
414541,7.0,6.0,1.3376913,103.7860849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11560.0,3,15624000,,bungalow,999-year leasehold
863453,2.0,2.0,1.44310135,103.8246617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,764.0,4,945000,2016.0,condo,99-year leasehold
892215,3.0,2.0,1.3859375,103.8344657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1044.0,2,2192400,2026.0,condo,99-year leasehold
600691,4.0,3.0,1.3501789,103.9284451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1876.0,1,2100000,2014.0,executive condo,99-year leasehold
609691,2.0,2.0,1.32956515,103.868241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,818.0,1,1575000,2015.0,apartment,freehold
685031,4.0,3.0,1.3721314,103.8287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1617.0,1,3675000,1998.0,terraced house,freehold
667152,1.0,1.0,1.3087662,103.8090654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495.0,1,1527800,2023.0,condo,freehold
272857,3.0,2.0,1.3307095,103.8683907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,872.0,1,2568300,2024.0,condo,freehold
715759,4.0,3.0,1.33869315,103.8717495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1281.0,1,3081800,2024.0,condo,99-year leasehold
432322,2.0,1.0,1.29773195,103.8559135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,614.0,0,1901600,2024.0,condo,99-year leasehold
451748,1.0,1.0,1.304855,103.7737763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,527.0,1,1260000,2023.0,condo,99-year leasehold
919147,4.0,3.0,1.3257831,103.90975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1571.0,1,976500,1989.0,hdb,
326513,2.0,2.0,1.29152045,103.8051132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,689.0,2,1974000,2022.0,apartment,99-year leasehold
592583,2.0,2.0,1.34556315,103.7243066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,926.0,2,1470000,2020.0,condo,99-year leasehold
665195,4.0,4.0,1.3171376,103.7597012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1464.0,2,2929500,2023.0,condo,99-year leasehold
324971,3.0,2.0,1.3984349,103.907281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1184.0,2,577500,2003.0,hdb,
145867,2.0,1.0,1.44002835,103.827741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,678.0,4,1080400,2026.0,condo,99-year leasehold
775260,2.0,2.0,1.3159484,103.8575892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,710.0,0,1502600,2026.0,condo,freehold
822459,3.0,2.0,1.2931142,103.8113931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1033.0,2,945000,2000.0,hdb,99-year leasehold
755594,3.0,2.0,1.4479183,103.8313758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1216.0,5,771800,2017.0,hdb,99-year leasehold
469604,4.0,4.0,1.29988105,103.8881143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1581.0,2,3853500,2024.0,condo,99-year leasehold
438409,4.0,3.0,1.3568431,103.9304835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1206.0,2,1470000,2025.0,executive condo,99-year leasehold
209864,3.0,2.0,1.29988105,103.8881143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1206.0,2,2918000,2024.0,condo,99-year leasehold
377288,3.0,2.0,1.3249096,103.8555931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1000.0,1,827400,2018.0,hdb,99-year leasehold
308463,3.0,3.0,1.4446778,103.8311689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1044.0,5,1202200,2026.0,executive condo,99-year leasehold
420092,3.0,2.0,1.3660231,103.7750719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,958.0,3,1607100,2024.0,condo,99-year leasehold
668263,1.0,1.0,1.2963944,103.8910139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,484.0,2,1485100,2024.0,condo,freehold
385123,2.0,1.0,1.3707978,103.9469571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,710.0,3,1470000,2026.0,condo,99-year leasehold
357918,2.0,2.0,1.2908896,103.837458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1119.0,1,2814000,2016.0,condo,99-year leasehold
564347,3.0,2.0,1.34352555,103.6961933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1119.0,5,513300,1990.0,hdb,
470195,3.0,2.0,1.3739714,103.7426171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,3,588000,2017.0,hdb,99-year leasehold
475582,4.0,4.0,1.304855,103.7737763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1496.0,1,3045000,2023.0,condo,99-year leasehold
351335,2.0,2.0,1.30646595,103.8475411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,850.0,0,1575000,2009.0,condo,freehold
944019,6.0,6.0,1.36703,103.8899665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5748.0,2,4615800,2022.0,semi-detached house,99-year leasehold
974868,6.0,6.0,1.325923,103.7961083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5580.0,2,14910000,1997.0,bungalow,99-year leasehold
118457,3.0,2.0,1.37520485,103.8823716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,1,699300,2016.0,hdb,99-year leasehold
927172,3.0,2.0,1.3958683,103.9153198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1023.0,2,598500,2004.0,hdb,
984705,6.0,8.0,1.3417329,103.7881476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9000.0,3,54600000,2011.0,bungalow,999-year leasehold
217842,4.0,2.0,1.432231,103.7993011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1249.0,1,1449000,2016.0,executive condo,99-year leasehold
281369,3.0,3.0,1.3455515,103.8815143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1227.0,1,2696200,2021.0,condo,freehold
532222,3.0,3.0,1.2433584,103.8374519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2723.0,3,10269000,2010.0,condo,103-year leasehold
457057,1.0,1.0,1.3271094,103.7964042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,474.0,2,1360100,2022.0,condo,99-year leasehold
412553,3.0,2.0,1.3404645,103.8837331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,947.0,2,1890000,2026.0,condo,99-year leasehold
876381,3.0,2.0,1.3095995,103.7840452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,1,1016400,2017.0,hdb,99-year leasehold
497382,4.0,4.0,1.28301625,103.839887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1399.0,0,3953200,2023.0,condo,99-year leasehold
503460,5.0,5.0,1.3116278,103.7938855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3454.0,0,12821900,2025.0,condo,99-year leasehold
107988,3.0,3.0,1.3540412,103.8436266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000.0,1,4200000,1981.0,terraced house,freehold
839279,3.0,2.0,1.37241715,103.887604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,904.0,1,513300,1986.0,hdb,99-year leasehold
572962,4.0,3.0,1.32447465,103.9539888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2800.0,1,6699000,1989.0,semi-detached house,freehold
975379,3.0,2.0,1.31138395,103.7671823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1183.0,1,966000,2002.0,hdb,99-year leasehold
177378,3.0,2.0,1.3480872,103.7074985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1184.0,4,735000,2002.0,hdb,99-year leasehold
391480,4.0,4.0,1.3113227,103.8524758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1378.0,0,2884400,2026.0,condo,99-year leasehold
371877,2.0,3.0,1.3143868,103.8445323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001.0,1,1837500,2009.0,condo,freehold
855355,3.0,2.0,1.4417104,103.827659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,969.0,4,1470000,2024.0,condo,99-year leasehold
409887,6.0,7.0,1.30640765,103.9327896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,3,6279000,1970.0,semi-detached house,freehold
